"","id","action_id","action","held","target","yield","points","token","condition","total_points"
"586",108,26,"combine","triangle_stripes_2","triangle_plain_0","triangle_plain_3",0,"B99FTIL5","easy",0
"587",108,27,"combine","triangle_plain_3","triangle_dots_0","triangle_dots_4",0,"B99FTIL5","easy",0
"588",108,28,"combine","triangle_dots_4","triangle_stripes_0","triangle_stripes_5",0,"B99FTIL5","easy",0
"589",108,29,"consume","triangle_stripes_5","","",100000,"B99FTIL5","easy",100000
"590",108,30,"consume","square_dots_5","","",100000,"B99FTIL5","easy",200000
"591",108,31,"consume","circle_dots_5","","",100000,"B99FTIL5","easy",300000
"592",108,32,"consume","diamond_dots_5","","",100000,"B99FTIL5","easy",400000
"593",108,33,"combine","diamond_stripes_0","diamond_checkered_0","diamond_checkered_1",0,"B99FTIL5","easy",400000
"594",108,34,"consume","diamond_checkered_1","","",10,"B99FTIL5","easy",400010
"595",108,35,"combine","circle_plain_0","circle_checkered_0","circle_checkered_1",0,"B99FTIL5","easy",400010
"596",108,36,"consume","circle_checkered_1","","",10,"B99FTIL5","easy",400020
"597",108,37,"combine","triangle_checkered_0","square_plain_0","",0,"B99FTIL5","easy",400020
"598",108,38,"consume","triangle_checkered_0","","",1,"B99FTIL5","easy",400021
"599",108,39,"consume","square_plain_0","","",1,"B99FTIL5","easy",400022
"600",108,40,"consume","triangle_checkered_0","","",1,"B99FTIL5","easy",400023
"601",111,1,"consume","circle_checkered_0","","",1,"G0WB84SP","easy",1
"602",111,2,"consume","circle_stripes_0","","",1,"G0WB84SP","easy",2
"603",111,3,"consume","circle_checkered_0","","",1,"G0WB84SP","easy",3
"604",111,4,"consume","circle_stripes_0","","",1,"G0WB84SP","easy",4
"605",111,5,"consume","circle_plain_0","","",1,"G0WB84SP","easy",5
"606",111,6,"consume","triangle_plain_0","","",1,"G0WB84SP","easy",6
"607",111,7,"consume","circle_plain_0","","",1,"G0WB84SP","easy",7
"608",111,8,"consume","circle_dots_0","","",1,"G0WB84SP","easy",8
"609",111,9,"consume","square_plain_0","","",1,"G0WB84SP","easy",9
"610",111,10,"consume","square_checkered_0","","",1,"G0WB84SP","easy",10
"611",111,11,"consume","square_checkered_0","","",1,"G0WB84SP","easy",11
"612",111,12,"consume","diamond_checkered_0","","",1,"G0WB84SP","easy",12
"613",111,13,"consume","diamond_dots_0","","",1,"G0WB84SP","easy",13
"614",111,14,"consume","diamond_plain_0","","",1,"G0WB84SP","easy",14
"615",111,15,"consume","triangle_stripes_0","","",1,"G0WB84SP","easy",15
"616",111,16,"consume","triangle_checkered_0","","",1,"G0WB84SP","easy",16
"617",111,17,"combine","square_stripes_0","diamond_checkered_0","",0,"G0WB84SP","easy",16
"618",111,18,"consume","square_stripes_0","","",1,"G0WB84SP","easy",17
"619",111,19,"consume","square_stripes_0","","",1,"G0WB84SP","easy",18
"620",111,20,"consume","triangle_checkered_0","","",1,"G0WB84SP","easy",19
"621",111,21,"consume","triangle_stripes_0","","",1,"G0WB84SP","easy",20
"622",111,22,"consume","square_plain_0","","",1,"G0WB84SP","easy",21
"623",111,23,"consume","square_dots_0","","",1,"G0WB84SP","easy",22
"624",111,24,"consume","diamond_checkered_0","","",1,"G0WB84SP","easy",23
"625",111,25,"consume","triangle_dots_0","","",1,"G0WB84SP","easy",24
"626",111,26,"combine","square_dots_0","triangle_plain_0","",0,"G0WB84SP","easy",24
"627",111,27,"combine","square_dots_0","triangle_dots_0","",0,"G0WB84SP","easy",24
"628",111,28,"combine","square_dots_0","diamond_stripes_0","",0,"G0WB84SP","easy",24
"629",111,29,"combine","square_dots_0","circle_dots_0","",0,"G0WB84SP","easy",24
"630",111,30,"combine","square_dots_0","diamond_plain_0","",0,"G0WB84SP","easy",24
"631",111,31,"combine","triangle_plain_0","diamond_dots_0","",0,"G0WB84SP","easy",24
"632",111,32,"combine","triangle_plain_0","triangle_dots_0","triangle_dots_1",0,"G0WB84SP","easy",24
"633",111,33,"combine","triangle_dots_1","diamond_stripes_0","",0,"G0WB84SP","easy",24
"634",111,34,"combine","triangle_dots_1","circle_dots_0","",0,"G0WB84SP","easy",24
"635",111,35,"combine","triangle_dots_1","diamond_plain_0","",0,"G0WB84SP","easy",24
"636",111,36,"combine","diamond_plain_0","circle_dots_0","",0,"G0WB84SP","easy",24
"637",111,37,"combine","diamond_plain_0","diamond_stripes_0","diamond_stripes_1",0,"G0WB84SP","easy",24
"638",111,38,"combine","diamond_stripes_1","triangle_dots_1","",0,"G0WB84SP","easy",24
"639",111,39,"combine","diamond_stripes_1","square_dots_0","",0,"G0WB84SP","easy",24
"640",111,40,"combine","diamond_stripes_1","diamond_dots_0","diamond_dots_2",0,"G0WB84SP","easy",24
"641",114,1,"combine","diamond_dots_0","diamond_plain_0","diamond_plain_1",0,"0Q1C3LLM","easy",0
"642",114,2,"combine","diamond_plain_1","diamond_plain_0","diamond_plain_2",0,"0Q1C3LLM","easy",0
"643",114,3,"combine","diamond_plain_2","diamond_dots_0","diamond_dots_3",0,"0Q1C3LLM","easy",0
"644",114,4,"consume","diamond_dots_3","","",1000,"0Q1C3LLM","easy",1000
"645",114,5,"combine","circle_stripes_0","triangle_stripes_0","",0,"0Q1C3LLM","easy",1000
"646",114,6,"combine","circle_stripes_0","triangle_checkered_0","",0,"0Q1C3LLM","easy",1000
"647",114,7,"combine","circle_plain_0","circle_stripes_0","circle_stripes_1",0,"0Q1C3LLM","easy",1000
"648",114,8,"combine","circle_stripes_1","circle_dots_0","circle_dots_2",0,"0Q1C3LLM","easy",1000
"649",114,9,"combine","circle_dots_2","circle_checkered_0","circle_checkered_3",0,"0Q1C3LLM","easy",1000
"650",114,10,"combine","circle_checkered_3","circle_plain_0","circle_plain_4",0,"0Q1C3LLM","easy",1000
"651",114,11,"combine","circle_plain_4","circle_dots_0","circle_dots_5",0,"0Q1C3LLM","easy",1000
"652",114,12,"consume","circle_dots_5","","",100000,"0Q1C3LLM","easy",101000
"653",114,13,"combine","triangle_checkered_0","triangle_stripes_0","triangle_stripes_1",0,"0Q1C3LLM","easy",101000
"654",114,14,"combine","triangle_stripes_1","triangle_dots_0","triangle_dots_2",0,"0Q1C3LLM","easy",101000
"655",114,15,"combine","triangle_dots_2","triangle_plain_0","triangle_plain_3",0,"0Q1C3LLM","easy",101000
"656",114,16,"combine","triangle_plain_3","triangle_stripes_0","triangle_stripes_4",0,"0Q1C3LLM","easy",101000
"657",114,17,"combine","triangle_stripes_4","triangle_dots_0","triangle_dots_5",0,"0Q1C3LLM","easy",101000
"658",114,18,"combine","triangle_dots_5","triangle_plain_0","",0,"0Q1C3LLM","easy",101000
"659",114,19,"combine","triangle_dots_5","square_stripes_0","",0,"0Q1C3LLM","easy",101000
"660",114,20,"combine","square_stripes_0","square_checkered_0","square_checkered_1",0,"0Q1C3LLM","easy",101000
"661",114,21,"combine","square_checkered_1","square_dots_0","square_dots_2",0,"0Q1C3LLM","easy",101000
"662",114,22,"combine","square_dots_2","square_plain_0","square_plain_3",0,"0Q1C3LLM","easy",101000
"663",114,23,"combine","square_plain_3","square_checkered_0","square_checkered_4",0,"0Q1C3LLM","easy",101000
"664",114,24,"consume","square_checkered_4","","",10000,"0Q1C3LLM","easy",111000
"665",114,25,"combine","triangle_dots_5","triangle_plain_0","",0,"0Q1C3LLM","easy",111000
"666",114,26,"combine","triangle_dots_5","triangle_checkered_0","",0,"0Q1C3LLM","easy",111000
"667",114,27,"combine","square_plain_0","square_dots_0","square_dots_1",0,"0Q1C3LLM","easy",111000
"668",114,28,"combine","square_dots_1","square_stripes_0","square_stripes_2",0,"0Q1C3LLM","easy",111000
"669",114,29,"consume","square_stripes_2","","",100,"0Q1C3LLM","easy",111100
"670",114,30,"combine","triangle_dots_5","triangle_checkered_0","",0,"0Q1C3LLM","easy",111100
"671",114,31,"combine","triangle_dots_5","triangle_plain_0","",0,"0Q1C3LLM","easy",111100
"672",114,32,"consume","triangle_dots_5","","",100000,"0Q1C3LLM","easy",211100
"673",114,33,"combine","circle_stripes_0","circle_checkered_0","circle_checkered_1",0,"0Q1C3LLM","easy",211100
"674",114,34,"consume","circle_checkered_1","","",10,"0Q1C3LLM","easy",211110
"675",114,35,"combine","triangle_checkered_0","triangle_plain_0","triangle_plain_1",0,"0Q1C3LLM","easy",211110
"676",114,36,"consume","triangle_plain_1","","",10,"0Q1C3LLM","easy",211120
"677",114,37,"combine","diamond_checkered_0","diamond_stripes_0","diamond_stripes_1",0,"0Q1C3LLM","easy",211120
"678",114,38,"consume","diamond_stripes_1","","",10,"0Q1C3LLM","easy",211130
"679",114,39,"combine","diamond_checkered_0","diamond_stripes_0","diamond_stripes_1",0,"0Q1C3LLM","easy",211130
"680",114,40,"consume","diamond_stripes_1","","",10,"0Q1C3LLM","easy",211140
"681",116,1,"combine","circle_dots_0","diamond_plain_0","",0,"JGAUKTXN","medium",0
"682",116,2,"consume","circle_dots_0","","",1,"JGAUKTXN","medium",1
"683",116,3,"combine","square_stripes_0","triangle_checkered_0","",0,"JGAUKTXN","medium",1
"684",116,4,"combine","square_stripes_0","diamond_stripes_0","",0,"JGAUKTXN","medium",1
"685",116,5,"combine","square_stripes_0","diamond_plain_0","",0,"JGAUKTXN","medium",1
"686",116,6,"combine","square_stripes_0","square_checkered_0","",0,"JGAUKTXN","medium",1
"687",116,7,"combine","square_stripes_0","triangle_plain_0","",0,"JGAUKTXN","medium",1
"688",116,8,"consume","square_stripes_0","","",1,"JGAUKTXN","medium",2
"689",116,9,"combine","circle_plain_0","triangle_plain_0","",0,"JGAUKTXN","medium",2
"690",116,10,"consume","circle_plain_0","","",1,"JGAUKTXN","medium",3
"691",116,11,"combine","square_plain_0","diamond_plain_0","",0,"JGAUKTXN","medium",3
"692",116,12,"combine","square_plain_0","diamond_plain_0","",0,"JGAUKTXN","medium",3
"693",116,13,"combine","square_plain_0","circle_stripes_0","square_stripes_1",0,"JGAUKTXN","medium",3
"694",116,14,"combine","square_stripes_1","square_plain_0","",0,"JGAUKTXN","medium",3
"695",116,15,"combine","square_stripes_1","circle_stripes_0","",0,"JGAUKTXN","medium",3
"696",116,16,"consume","square_stripes_1","","",10,"JGAUKTXN","medium",13
"697",116,17,"combine","square_stripes_0","diamond_checkered_0","",0,"JGAUKTXN","medium",13
"698",116,18,"combine","square_stripes_0","diamond_dots_0","",0,"JGAUKTXN","medium",13
"699",116,19,"combine","square_stripes_0","circle_dots_0","square_dots_1",0,"JGAUKTXN","medium",13
"700",116,20,"consume","square_dots_1","","",10,"JGAUKTXN","medium",23
"701",116,21,"combine","diamond_dots_0","square_dots_0","",0,"JGAUKTXN","medium",23
"702",116,22,"combine","diamond_dots_0","triangle_dots_0","",0,"JGAUKTXN","medium",23
"703",116,23,"combine","diamond_dots_0","diamond_checkered_0","",0,"JGAUKTXN","medium",23
"704",116,24,"combine","diamond_dots_0","circle_stripes_0","",0,"JGAUKTXN","medium",23
"705",116,25,"combine","diamond_dots_0","triangle_checkered_0","diamond_checkered_1",0,"JGAUKTXN","medium",23
"706",116,26,"combine","diamond_checkered_1","circle_plain_0","",0,"JGAUKTXN","medium",23
"707",116,27,"combine","diamond_checkered_1","triangle_checkered_0","",0,"JGAUKTXN","medium",23
"708",116,28,"combine","diamond_checkered_1","diamond_dots_0","",0,"JGAUKTXN","medium",23
"709",116,29,"combine","diamond_checkered_1","diamond_stripes_0","",0,"JGAUKTXN","medium",23
"710",116,30,"consume","diamond_checkered_1","","",10,"JGAUKTXN","medium",33
"711",116,31,"combine","diamond_dots_0","square_dots_0","",0,"JGAUKTXN","medium",33
"712",116,32,"consume","diamond_dots_0","","",1,"JGAUKTXN","medium",34
"713",116,33,"combine","circle_stripes_0","circle_plain_0","",0,"JGAUKTXN","medium",34
"714",116,34,"consume","circle_stripes_0","","",1,"JGAUKTXN","medium",35
"715",116,35,"combine","square_dots_0","diamond_checkered_0","",0,"JGAUKTXN","medium",35
"716",116,36,"consume","square_dots_0","","",1,"JGAUKTXN","medium",36
"717",116,37,"consume","triangle_checkered_0","","",1,"JGAUKTXN","medium",37
"718",116,38,"combine","square_plain_0","diamond_plain_0","",0,"JGAUKTXN","medium",37
"719",116,39,"consume","square_plain_0","","",1,"JGAUKTXN","medium",38
"720",116,40,"combine","circle_plain_0","square_checkered_0","circle_checkered_1",0,"JGAUKTXN","medium",38
"721",118,1,"combine","square_checkered_0","square_dots_0","",0,"4T12JD2L","medium",0
"722",118,2,"combine","square_checkered_0","diamond_dots_0","",0,"4T12JD2L","medium",0
"723",118,3,"combine","square_checkered_0","diamond_plain_0","",0,"4T12JD2L","medium",0
"724",118,4,"combine","square_checkered_0","diamond_stripes_0","",0,"4T12JD2L","medium",0
"725",118,5,"combine","square_checkered_0","triangle_stripes_0","",0,"4T12JD2L","medium",0
"726",118,6,"combine","square_checkered_0","circle_dots_0","square_dots_1",0,"4T12JD2L","medium",0
"727",118,7,"consume","square_dots_1","","",10,"4T12JD2L","medium",10
"728",118,8,"combine","square_checkered_0","triangle_checkered_0","",0,"4T12JD2L","medium",10
"729",118,9,"combine","square_checkered_0","circle_dots_0","square_dots_1",0,"4T12JD2L","medium",10
"730",118,10,"combine","triangle_checkered_0","diamond_checkered_0","",0,"4T12JD2L","medium",10
"731",118,11,"combine","triangle_checkered_0","square_stripes_0","",0,"4T12JD2L","medium",10
"732",118,12,"combine","triangle_checkered_0","diamond_dots_0","triangle_dots_1",0,"4T12JD2L","medium",10
"733",118,13,"combine","triangle_dots_1","circle_plain_0","",0,"4T12JD2L","medium",10
"734",118,14,"combine","triangle_dots_1","square_dots_1","",0,"4T12JD2L","medium",10
"735",118,15,"combine","diamond_stripes_0","triangle_stripes_0","",0,"4T12JD2L","medium",10
"736",118,16,"combine","diamond_stripes_0","diamond_plain_0","",0,"4T12JD2L","medium",10
"737",118,17,"combine","diamond_stripes_0","circle_plain_0","",0,"4T12JD2L","medium",10
"738",118,18,"consume","diamond_stripes_0","","",1,"4T12JD2L","medium",11
"739",118,19,"combine","circle_checkered_0","circle_stripes_0","",0,"4T12JD2L","medium",11
"740",118,20,"combine","circle_checkered_0","square_plain_0","circle_plain_1",0,"4T12JD2L","medium",11
"741",118,21,"combine","circle_plain_1","square_dots_1","circle_dots_2",0,"4T12JD2L","medium",11
"742",118,22,"combine","square_plain_0","circle_plain_0","",0,"4T12JD2L","medium",11
"743",118,23,"combine","square_plain_0","triangle_stripes_0","",0,"4T12JD2L","medium",11
"744",118,24,"combine","square_plain_0","diamond_stripes_0","",0,"4T12JD2L","medium",11
"745",118,25,"combine","square_plain_0","circle_checkered_0","square_checkered_1",0,"4T12JD2L","medium",11
"746",118,26,"combine","square_checkered_1","triangle_dots_1","",0,"4T12JD2L","medium",11
"747",118,27,"combine","square_stripes_0","diamond_dots_0","",0,"4T12JD2L","medium",11
"748",118,28,"combine","square_stripes_0","diamond_checkered_0","",0,"4T12JD2L","medium",11
"749",118,29,"combine","square_stripes_0","triangle_checkered_0","",0,"4T12JD2L","medium",11
"750",118,30,"combine","square_stripes_0","circle_stripes_0","",0,"4T12JD2L","medium",11
"751",118,31,"combine","square_stripes_0","triangle_dots_0","",0,"4T12JD2L","medium",11
"752",118,32,"combine","square_stripes_0","square_dots_0","",0,"4T12JD2L","medium",11
"753",118,33,"combine","square_stripes_0","circle_plain_0","square_plain_1",0,"4T12JD2L","medium",11
"754",118,34,"combine","square_plain_1","square_checkered_1","",0,"4T12JD2L","medium",11
"755",118,35,"combine","square_plain_1","triangle_dots_1","",0,"4T12JD2L","medium",11
"756",118,36,"consume","square_plain_1","","",10,"4T12JD2L","medium",21
"757",118,37,"consume","circle_dots_2","","",100,"4T12JD2L","medium",121
"758",118,38,"combine","diamond_checkered_0","diamond_dots_0","",0,"4T12JD2L","medium",121
"759",118,39,"combine","diamond_checkered_0","triangle_dots_1","diamond_dots_2",0,"4T12JD2L","medium",121
"760",118,40,"consume","diamond_dots_2","","",100,"4T12JD2L","medium",221
"761",120,1,"combine","circle_plain_0","diamond_checkered_0","",0,"Q18K4WM4","medium",0
"762",120,2,"combine","circle_plain_0","circle_checkered_0","",0,"Q18K4WM4","medium",0
"763",120,3,"combine","circle_plain_0","circle_stripes_0","",0,"Q18K4WM4","medium",0
"764",120,4,"combine","circle_plain_0","triangle_plain_0","",0,"Q18K4WM4","medium",0
"765",120,5,"consume","circle_plain_0","","",1,"Q18K4WM4","medium",1
"766",120,6,"combine","triangle_plain_0","circle_stripes_0","",0,"Q18K4WM4","medium",1
"767",120,7,"combine","triangle_plain_0","diamond_checkered_0","triangle_checkered_1",0,"Q18K4WM4","medium",1
"768",120,8,"combine","triangle_checkered_1","circle_checkered_0","",0,"Q18K4WM4","medium",1
"769",120,9,"consume","triangle_checkered_1","","",10,"Q18K4WM4","medium",11
"770",120,10,"combine","triangle_dots_0","diamond_plain_0","triangle_plain_1",0,"Q18K4WM4","medium",11
"771",120,11,"combine","triangle_plain_1","square_plain_0","",0,"Q18K4WM4","medium",11
"772",120,12,"combine","triangle_plain_1","triangle_stripes_0","",0,"Q18K4WM4","medium",11
"773",120,13,"combine","triangle_plain_1","diamond_dots_0","triangle_dots_2",0,"Q18K4WM4","medium",11
"774",120,14,"combine","triangle_dots_2","diamond_checkered_0","triangle_checkered_3",0,"Q18K4WM4","medium",11
"775",120,15,"combine","triangle_checkered_3","diamond_plain_0","triangle_plain_4",0,"Q18K4WM4","medium",11
"776",120,16,"combine","triangle_plain_4","diamond_stripes_0","triangle_stripes_5",0,"Q18K4WM4","medium",11
"777",120,17,"combine","triangle_stripes_5","diamond_dots_0","",0,"Q18K4WM4","medium",11
"778",120,18,"consume","triangle_stripes_5","","",100000,"Q18K4WM4","medium",100011
"779",120,19,"combine","triangle_plain_0","diamond_dots_0","triangle_dots_1",0,"Q18K4WM4","medium",100011
"780",120,20,"combine","triangle_dots_1","diamond_stripes_0","triangle_stripes_2",0,"Q18K4WM4","medium",100011
"781",120,21,"consume","triangle_stripes_2","","",100,"Q18K4WM4","medium",100111
"782",120,22,"combine","square_dots_0","square_checkered_0","",0,"Q18K4WM4","medium",100111
"783",120,23,"combine","square_dots_0","circle_dots_0","",0,"Q18K4WM4","medium",100111
"784",120,24,"combine","square_dots_0","circle_plain_0","square_plain_1",0,"Q18K4WM4","medium",100111
"785",120,25,"combine","square_plain_1","circle_checkered_0","square_checkered_2",0,"Q18K4WM4","medium",100111
"786",120,26,"combine","square_checkered_2","circle_stripes_0","square_stripes_3",0,"Q18K4WM4","medium",100111
"787",120,27,"combine","square_stripes_3","circle_dots_0","square_dots_4",0,"Q18K4WM4","medium",100111
"788",120,28,"combine","square_dots_4","circle_stripes_0","square_stripes_5",0,"Q18K4WM4","medium",100111
"789",120,29,"combine","square_stripes_5","circle_checkered_0","",0,"Q18K4WM4","medium",100111
"790",120,30,"consume","square_stripes_5","","",100000,"Q18K4WM4","medium",200111
"791",120,31,"combine","square_dots_0","circle_dots_0","",0,"Q18K4WM4","medium",200111
"792",120,32,"combine","square_dots_0","square_checkered_0","",0,"Q18K4WM4","medium",200111
"793",120,33,"combine","square_dots_0","circle_checkered_0","square_checkered_1",0,"Q18K4WM4","medium",200111
"794",120,34,"combine","square_checkered_1","circle_dots_0","square_dots_2",0,"Q18K4WM4","medium",200111
"795",120,35,"consume","square_dots_2","","",100,"Q18K4WM4","medium",200211
"796",120,36,"combine","square_plain_0","triangle_dots_0","",0,"Q18K4WM4","medium",200211
"797",120,37,"combine","square_plain_0","triangle_checkered_0","",0,"Q18K4WM4","medium",200211
"798",120,38,"combine","square_plain_0","square_stripes_0","",0,"Q18K4WM4","medium",200211
"799",120,39,"consume","square_plain_0","","",1,"Q18K4WM4","medium",200212
"800",120,40,"consume","triangle_checkered_0","","",1,"Q18K4WM4","medium",200213
"801",251,1,"combine","circle_dots_0","diamond_plain_0","",0,"D0G93ZG2","hard",0
"802",251,2,"combine","circle_dots_0","circle_stripes_0","",0,"D0G93ZG2","hard",0
"803",251,3,"combine","circle_dots_0","circle_checkered_0","",0,"D0G93ZG2","hard",0
"804",251,4,"combine","circle_dots_0","circle_checkered_0","",0,"D0G93ZG2","hard",0
"805",251,5,"combine","circle_dots_0","triangle_stripes_0","",0,"D0G93ZG2","hard",0
"806",251,6,"combine","circle_dots_0","square_dots_0","circle_dots_1",0,"D0G93ZG2","hard",0
"807",251,7,"combine","circle_dots_1","triangle_dots_0","",0,"D0G93ZG2","hard",0
"808",251,8,"consume","circle_dots_1","","",10,"D0G93ZG2","hard",10
"809",251,9,"combine","triangle_stripes_0","square_checkered_0","",0,"D0G93ZG2","hard",10
"810",251,10,"combine","triangle_stripes_0","circle_stripes_0","",0,"D0G93ZG2","hard",10
"811",251,11,"combine","triangle_stripes_0","diamond_plain_0","triangle_plain_1",0,"D0G93ZG2","hard",10
"812",251,12,"combine","triangle_plain_1","circle_plain_0","",0,"D0G93ZG2","hard",10
"813",251,13,"combine","triangle_plain_1","diamond_plain_0","triangle_plain_2",0,"D0G93ZG2","hard",10
"814",251,14,"consume","triangle_plain_2","","",100,"D0G93ZG2","hard",110
"815",251,15,"combine","triangle_plain_0","diamond_stripes_0","triangle_stripes_1",0,"D0G93ZG2","hard",110
"816",251,16,"combine","triangle_stripes_1","square_plain_0","",0,"D0G93ZG2","hard",110
"817",251,17,"combine","triangle_stripes_1","triangle_checkered_0","",0,"D0G93ZG2","hard",110
"818",251,18,"combine","triangle_stripes_1","triangle_checkered_0","",0,"D0G93ZG2","hard",110
"819",251,19,"combine","triangle_stripes_1","triangle_stripes_0","",0,"D0G93ZG2","hard",110
"820",251,20,"combine","triangle_stripes_1","triangle_dots_0","",0,"D0G93ZG2","hard",110
"821",251,21,"combine","triangle_stripes_1","circle_dots_0","",0,"D0G93ZG2","hard",110
"822",251,22,"combine","triangle_stripes_1","square_dots_0","",0,"D0G93ZG2","hard",110
"823",251,23,"combine","triangle_stripes_1","square_checkered_0","",0,"D0G93ZG2","hard",110
"824",251,24,"combine","triangle_stripes_1","circle_stripes_0","",0,"D0G93ZG2","hard",110
"825",251,25,"combine","triangle_stripes_1","square_checkered_0","",0,"D0G93ZG2","hard",110
"826",251,26,"combine","triangle_stripes_1","triangle_dots_0","",0,"D0G93ZG2","hard",110
"827",251,27,"combine","triangle_stripes_1","triangle_dots_0","",0,"D0G93ZG2","hard",110
"828",251,28,"combine","triangle_stripes_1","circle_dots_0","",0,"D0G93ZG2","hard",110
"829",251,29,"combine","triangle_stripes_1","triangle_plain_0","",0,"D0G93ZG2","hard",110
"830",251,30,"combine","triangle_stripes_1","triangle_stripes_0","",0,"D0G93ZG2","hard",110
"831",251,31,"combine","triangle_stripes_1","triangle_checkered_0","",0,"D0G93ZG2","hard",110
"832",251,32,"combine","triangle_stripes_1","square_plain_0","",0,"D0G93ZG2","hard",110
"833",251,33,"combine","triangle_stripes_1","diamond_checkered_0","triangle_checkered_2",0,"D0G93ZG2","hard",110
"834",251,34,"combine","triangle_checkered_2","circle_plain_0","",0,"D0G93ZG2","hard",110
"835",251,35,"combine","triangle_checkered_2","circle_plain_0","",0,"D0G93ZG2","hard",110
"836",251,36,"combine","triangle_checkered_2","diamond_stripes_0","",0,"D0G93ZG2","hard",110
"837",251,37,"combine","triangle_checkered_2","square_checkered_0","",0,"D0G93ZG2","hard",110
"838",251,38,"combine","triangle_checkered_2","square_checkered_0","",0,"D0G93ZG2","hard",110
"839",251,39,"combine","triangle_checkered_2","square_dots_0","",0,"D0G93ZG2","hard",110
"840",251,40,"combine","triangle_checkered_2","triangle_plain_0","",0,"D0G93ZG2","hard",110
"841",252,1,"combine","circle_dots_0","triangle_checkered_0","",0,"F2BC4DGV","hard",0
"842",252,2,"combine","circle_dots_0","diamond_stripes_0","",0,"F2BC4DGV","hard",0
"843",252,3,"consume","circle_dots_0","","",1,"F2BC4DGV","hard",1
"844",252,4,"combine","circle_checkered_0","diamond_plain_0","",0,"F2BC4DGV","hard",1
"845",252,5,"consume","circle_checkered_0","","",1,"F2BC4DGV","hard",2
"846",252,6,"combine","triangle_stripes_0","circle_plain_0","",0,"F2BC4DGV","hard",2
"847",252,7,"combine","triangle_stripes_0","square_plain_0","",0,"F2BC4DGV","hard",2
"848",252,8,"combine","triangle_stripes_0","circle_checkered_0","",0,"F2BC4DGV","hard",2
"849",252,9,"combine","triangle_stripes_0","square_checkered_0","",0,"F2BC4DGV","hard",2
"850",252,10,"consume","triangle_stripes_0","","",1,"F2BC4DGV","hard",3
"851",252,11,"combine","square_stripes_0","square_checkered_0","",0,"F2BC4DGV","hard",3
"852",252,12,"combine","square_stripes_0","circle_checkered_0","square_checkered_1",0,"F2BC4DGV","hard",3
"853",252,13,"consume","square_checkered_1","","",10,"F2BC4DGV","hard",13
"854",252,14,"combine","square_stripes_0","circle_plain_0","square_plain_1",0,"F2BC4DGV","hard",13
"855",252,15,"consume","square_plain_1","","",10,"F2BC4DGV","hard",23
"856",252,16,"combine","circle_dots_0","square_dots_0","circle_dots_1",0,"F2BC4DGV","hard",23
"857",252,17,"consume","circle_dots_1","","",10,"F2BC4DGV","hard",33
"858",252,18,"combine","square_checkered_0","circle_stripes_0","",0,"F2BC4DGV","hard",33
"859",252,19,"combine","square_checkered_0","circle_plain_0","",0,"F2BC4DGV","hard",33
"860",252,20,"combine","square_checkered_0","triangle_checkered_0","",0,"F2BC4DGV","hard",33
"861",252,21,"combine","square_checkered_0","diamond_stripes_0","",0,"F2BC4DGV","hard",33
"862",252,22,"consume","square_checkered_0","","",1,"F2BC4DGV","hard",34
"863",252,23,"combine","square_dots_0","circle_plain_0","",0,"F2BC4DGV","hard",34
"864",252,24,"combine","square_dots_0","circle_stripes_0","",0,"F2BC4DGV","hard",34
"865",252,25,"combine","square_dots_0","triangle_dots_0","",0,"F2BC4DGV","hard",34
"866",252,26,"consume","square_dots_0","","",1,"F2BC4DGV","hard",35
"867",252,27,"combine","circle_stripes_0","triangle_dots_0","",0,"F2BC4DGV","hard",35
"868",252,28,"combine","circle_stripes_0","triangle_stripes_0","",0,"F2BC4DGV","hard",35
"869",252,29,"consume","circle_stripes_0","","",1,"F2BC4DGV","hard",36
"870",252,30,"combine","triangle_stripes_0","diamond_plain_0","triangle_plain_1",0,"F2BC4DGV","hard",36
"871",252,31,"consume","triangle_plain_1","","",10,"F2BC4DGV","hard",46
"872",252,32,"combine","circle_plain_0","triangle_dots_0","",0,"F2BC4DGV","hard",46
"873",252,33,"combine","circle_plain_0","diamond_plain_0","",0,"F2BC4DGV","hard",46
"874",252,34,"consume","circle_plain_0","","",1,"F2BC4DGV","hard",47
"875",252,35,"combine","diamond_plain_0","diamond_checkered_0","",0,"F2BC4DGV","hard",47
"876",252,36,"combine","diamond_plain_0","triangle_checkered_0","diamond_checkered_1",0,"F2BC4DGV","hard",47
"877",252,37,"consume","diamond_checkered_1","","",10,"F2BC4DGV","hard",57
"878",252,38,"combine","diamond_checkered_0","circle_stripes_0","",0,"F2BC4DGV","hard",57
"879",252,39,"consume","diamond_checkered_0","","",1,"F2BC4DGV","hard",58
"880",252,40,"combine","diamond_stripes_0","circle_stripes_0","",0,"F2BC4DGV","hard",58
"881",253,1,"combine","diamond_dots_0","square_plain_0","",0,"E31UWLV9","hard",0
"882",253,2,"combine","diamond_dots_0","circle_plain_0","",0,"E31UWLV9","hard",0
"883",253,3,"combine","diamond_dots_0","circle_stripes_0","",0,"E31UWLV9","hard",0
"884",253,4,"combine","diamond_dots_0","circle_checkered_0","",0,"E31UWLV9","hard",0
"885",253,5,"combine","diamond_dots_0","square_checkered_0","",0,"E31UWLV9","hard",0
"886",253,6,"combine","diamond_dots_0","diamond_stripes_0","",0,"E31UWLV9","hard",0
"887",253,7,"combine","diamond_dots_0","circle_dots_0","",0,"E31UWLV9","hard",0
