sub_id,step,action,held,target,yield,max_level,points,total_points,log_total_points,held_shape,held_texture,held_level,target_shape,target_texture,target_level,yield_shape,yield_texture,yield_level,condition,version
80,30,combine,diamond_checkered_1,square_dots_0,,2,0,11,2.39789527279837,diamond,checkered,1,square,dots,0,,,0,medium,original
80,31,combine,diamond_checkered_1,diamond_plain_0,,2,0,11,2.39789527279837,diamond,checkered,1,diamond,plain,0,,,0,medium,original
80,32,combine,diamond_checkered_1,circle_dots_0,,2,0,11,2.39789527279837,diamond,checkered,1,circle,dots,0,,,0,medium,original
80,33,consume,diamond_checkered_1,,,2,10,21,3.04452243772342,diamond,checkered,1,,,0,,,0,medium,original
80,34,combine,triangle_stripes_0,diamond_stripes_0,,2,0,21,3.04452243772342,triangle,stripes,0,diamond,stripes,0,,,0,medium,original
80,35,combine,triangle_stripes_0,circle_stripes_0,,2,0,21,3.04452243772342,triangle,stripes,0,circle,stripes,0,,,0,medium,original
80,36,combine,triangle_stripes_0,circle_checkered_0,,2,0,21,3.04452243772342,triangle,stripes,0,circle,checkered,0,,,0,medium,original
80,37,combine,triangle_stripes_0,triangle_dots_1,,2,0,21,3.04452243772342,triangle,stripes,0,triangle,dots,1,,,0,medium,original
80,38,combine,triangle_stripes_0,diamond_dots_0,triangle_dots_1,2,0,21,3.04452243772342,triangle,stripes,0,diamond,dots,0,triangle,dots,1,medium,original
80,39,combine,diamond_plain_0,square_dots_0,,2,0,21,3.04452243772342,diamond,plain,0,square,dots,0,,,0,medium,original
80,40,combine,diamond_plain_0,circle_stripes_0,,2,0,21,3.04452243772342,diamond,plain,0,circle,stripes,0,,,0,medium,original
81,1,combine,triangle_checkered_0,diamond_plain_0,,0,0,0,0,triangle,checkered,0,diamond,plain,0,,,0,hard,original
81,2,combine,triangle_checkered_0,circle_checkered_0,,0,0,0,0,triangle,checkered,0,circle,checkered,0,,,0,hard,original
81,3,combine,triangle_checkered_0,square_plain_0,,0,0,0,0,triangle,checkered,0,square,plain,0,,,0,hard,original
81,4,combine,circle_checkered_0,square_plain_0,,0,0,0,0,circle,checkered,0,square,plain,0,,,0,hard,original
81,5,combine,circle_dots_0,diamond_dots_0,,0,0,0,0,circle,dots,0,diamond,dots,0,,,0,hard,original
81,6,consume,circle_dots_0,,,0,1,1,0,circle,dots,0,,,0,,,0,hard,original
81,7,consume,diamond_dots_0,,,0,1,2,0.693147180559945,diamond,dots,0,,,0,,,0,hard,original
81,8,combine,square_dots_0,circle_stripes_0,,0,0,2,0.693147180559945,square,dots,0,circle,stripes,0,,,0,hard,original
81,9,combine,square_dots_0,square_checkered_0,,0,0,2,0.693147180559945,square,dots,0,square,checkered,0,,,0,hard,original
81,10,combine,square_dots_0,diamond_plain_0,,0,0,2,0.693147180559945,square,dots,0,diamond,plain,0,,,0,hard,original
81,11,combine,square_dots_0,triangle_checkered_0,,0,0,2,0.693147180559945,square,dots,0,triangle,checkered,0,,,0,hard,original
81,12,combine,square_dots_0,circle_plain_0,,0,0,2,0.693147180559945,square,dots,0,circle,plain,0,,,0,hard,original
81,13,combine,diamond_dots_0,triangle_dots_0,diamond_dots_1,1,0,2,0.693147180559945,diamond,dots,0,triangle,dots,0,diamond,dots,1,hard,original
81,14,consume,diamond_dots_1,,,1,10,12,2.484906649788,diamond,dots,1,,,0,,,0,hard,original
81,15,combine,diamond_checkered_0,triangle_checkered_0,diamond_checkered_1,1,0,12,2.484906649788,diamond,checkered,0,triangle,checkered,0,diamond,checkered,1,hard,original
81,16,combine,triangle_checkered_0,diamond_checkered_0,triangle_checkered_1,1,0,12,2.484906649788,triangle,checkered,0,diamond,checkered,0,triangle,checkered,1,hard,original
81,17,combine,triangle_checkered_1,diamond_checkered_1,triangle_checkered_2,2,0,12,2.484906649788,triangle,checkered,1,diamond,checkered,1,triangle,checkered,2,hard,original
81,18,consume,triangle_checkered_2,,,2,100,112,4.71849887129509,triangle,checkered,2,,,0,,,0,hard,original
81,19,combine,circle_stripes_0,square_stripes_0,circle_stripes_1,2,0,112,4.71849887129509,circle,stripes,0,square,stripes,0,circle,stripes,1,hard,original
81,20,combine,circle_stripes_0,square_stripes_0,circle_stripes_1,2,0,112,4.71849887129509,circle,stripes,0,square,stripes,0,circle,stripes,1,hard,original
81,21,consume,circle_stripes_1,,,2,10,122,4.80402104473326,circle,stripes,1,,,0,,,0,hard,original
81,22,consume,circle_stripes_1,,,2,10,132,4.88280192258637,circle,stripes,1,,,0,,,0,hard,original
81,23,combine,circle_dots_0,square_dots_0,circle_dots_1,2,0,132,4.88280192258637,circle,dots,0,square,dots,0,circle,dots,1,hard,original
81,24,combine,circle_plain_0,square_plain_0,circle_plain_1,2,0,132,4.88280192258637,circle,plain,0,square,plain,0,circle,plain,1,hard,original
81,25,combine,square_plain_0,circle_plain_0,square_plain_1,2,0,132,4.88280192258637,square,plain,0,circle,plain,0,square,plain,1,hard,original
81,26,combine,square_plain_1,circle_plain_1,square_plain_2,2,0,132,4.88280192258637,square,plain,1,circle,plain,1,square,plain,2,hard,original
81,27,combine,triangle_stripes_0,diamond_stripes_0,triangle_stripes_1,2,0,132,4.88280192258637,triangle,stripes,0,diamond,stripes,0,triangle,stripes,1,hard,original
81,28,combine,diamond_stripes_0,triangle_stripes_0,diamond_stripes_1,2,0,132,4.88280192258637,diamond,stripes,0,triangle,stripes,0,diamond,stripes,1,hard,original
81,29,combine,diamond_stripes_1,triangle_stripes_1,diamond_stripes_2,2,0,132,4.88280192258637,diamond,stripes,1,triangle,stripes,1,diamond,stripes,2,hard,original
81,30,consume,diamond_stripes_2,,,2,100,232,5.44673737166631,diamond,stripes,2,,,0,,,0,hard,original
81,31,consume,square_plain_2,,,2,100,332,5.80513496891649,square,plain,2,,,0,,,0,hard,original
81,32,consume,circle_dots_1,,,2,10,342,5.8348107370626,circle,dots,1,,,0,,,0,hard,original
81,33,combine,square_checkered_0,circle_checkered_0,square_checkered_1,2,0,342,5.8348107370626,square,checkered,0,circle,checkered,0,square,checkered,1,hard,original
81,34,consume,square_checkered_1,,,2,10,352,5.8636311755981,square,checkered,1,,,0,,,0,hard,original
81,35,combine,triangle_plain_0,diamond_plain_0,triangle_plain_1,2,0,352,5.8636311755981,triangle,plain,0,diamond,plain,0,triangle,plain,1,hard,original
81,36,consume,triangle_plain_1,,,2,10,362,5.89164421182577,triangle,plain,1,,,0,,,0,hard,original
81,37,combine,square_checkered_0,circle_checkered_0,square_checkered_1,2,0,362,5.89164421182577,square,checkered,0,circle,checkered,0,square,checkered,1,hard,original
81,38,consume,square_checkered_1,,,2,10,372,5.91889385427315,square,checkered,1,,,0,,,0,hard,original
81,39,combine,square_dots_0,triangle_dots_0,,2,0,372,5.91889385427315,square,dots,0,triangle,dots,0,,,0,hard,original
81,40,combine,square_dots_0,triangle_dots_0,,2,0,372,5.91889385427315,square,dots,0,triangle,dots,0,,,0,hard,original
82,1,combine,triangle_plain_0,triangle_dots_0,triangle_dots_1,1,0,0,0,triangle,plain,0,triangle,dots,0,triangle,dots,1,easy,original
82,2,combine,triangle_dots_1,square_plain_0,,1,0,0,0,triangle,dots,1,square,plain,0,,,0,easy,original
82,3,combine,triangle_dots_1,square_checkered_0,,1,0,0,0,triangle,dots,1,square,checkered,0,,,0,easy,original
82,4,combine,triangle_dots_1,triangle_plain_0,triangle_plain_2,2,0,0,0,triangle,dots,1,triangle,plain,0,triangle,plain,2,easy,original
82,5,combine,triangle_plain_2,triangle_stripes_0,triangle_stripes_3,3,0,0,0,triangle,plain,2,triangle,stripes,0,triangle,stripes,3,easy,original
82,6,combine,triangle_stripes_3,triangle_dots_0,triangle_dots_4,4,0,0,0,triangle,stripes,3,triangle,dots,0,triangle,dots,4,easy,original
82,7,consume,triangle_dots_4,,,4,10000,10000,9.21034037197618,triangle,dots,4,,,0,,,0,easy,original
82,8,combine,triangle_checkered_0,triangle_stripes_0,triangle_stripes_1,4,0,10000,9.21034037197618,triangle,checkered,0,triangle,stripes,0,triangle,stripes,1,easy,original
82,9,consume,triangle_stripes_1,,,4,10,10010,9.21133987230927,triangle,stripes,1,,,0,,,0,easy,original
82,10,combine,circle_stripes_0,circle_dots_0,circle_dots_1,4,0,10010,9.21133987230927,circle,stripes,0,circle,dots,0,circle,dots,1,easy,original
82,11,combine,circle_dots_1,circle_checkered_0,circle_checkered_2,4,0,10010,9.21133987230927,circle,dots,1,circle,checkered,0,circle,checkered,2,easy,original
82,12,combine,circle_checkered_2,circle_plain_0,circle_plain_3,4,0,10010,9.21133987230927,circle,checkered,2,circle,plain,0,circle,plain,3,easy,original
82,13,combine,circle_plain_3,circle_checkered_0,circle_checkered_4,4,0,10010,9.21133987230927,circle,plain,3,circle,checkered,0,circle,checkered,4,easy,original
82,14,combine,circle_checkered_4,circle_dots_0,circle_dots_5,5,0,10010,9.21133987230927,circle,checkered,4,circle,dots,0,circle,dots,5,easy,original
82,15,consume,circle_dots_5,,,5,100000,110010,11.6083265497335,circle,dots,5,,,0,,,0,easy,original
82,16,combine,square_dots_0,square_stripes_0,square_stripes_1,5,0,110010,11.6083265497335,square,dots,0,square,stripes,0,square,stripes,1,easy,original
82,17,combine,square_stripes_1,square_plain_0,square_plain_2,5,0,110010,11.6083265497335,square,stripes,1,square,plain,0,square,plain,2,easy,original
82,18,combine,square_plain_2,square_checkered_0,square_checkered_3,5,0,110010,11.6083265497335,square,plain,2,square,checkered,0,square,checkered,3,easy,original
82,19,combine,square_checkered_3,square_stripes_0,square_stripes_4,5,0,110010,11.6083265497335,square,checkered,3,square,stripes,0,square,stripes,4,easy,original
82,20,combine,square_stripes_4,square_plain_0,square_plain_5,5,0,110010,11.6083265497335,square,stripes,4,square,plain,0,square,plain,5,easy,original
82,21,consume,square_plain_5,,,5,100000,210010,12.2549104276135,square,plain,5,,,0,,,0,easy,original
82,22,combine,diamond_checkered_0,diamond_stripes_0,diamond_stripes_1,5,0,210010,12.2549104276135,diamond,checkered,0,diamond,stripes,0,diamond,stripes,1,easy,original
82,23,combine,diamond_stripes_1,diamond_plain_0,diamond_plain_2,5,0,210010,12.2549104276135,diamond,stripes,1,diamond,plain,0,diamond,plain,2,easy,original
82,24,combine,diamond_plain_2,diamond_dots_0,diamond_dots_3,5,0,210010,12.2549104276135,diamond,plain,2,diamond,dots,0,diamond,dots,3,easy,original
82,25,combine,diamond_dots_3,diamond_checkered_0,diamond_checkered_4,5,0,210010,12.2549104276135,diamond,dots,3,diamond,checkered,0,diamond,checkered,4,easy,original
82,26,combine,diamond_checkered_4,diamond_stripes_0,diamond_stripes_5,5,0,210010,12.2549104276135,diamond,checkered,4,diamond,stripes,0,diamond,stripes,5,easy,original
82,27,consume,diamond_stripes_5,,,5,100000,310010,12.6443598340056,diamond,stripes,5,,,0,,,0,easy,original
82,28,combine,square_checkered_0,square_dots_0,square_dots_1,5,0,310010,12.6443598340056,square,checkered,0,square,dots,0,square,dots,1,easy,original
82,29,consume,square_dots_1,,,5,10,310020,12.6443920905093,square,dots,1,,,0,,,0,easy,original
82,30,combine,circle_stripes_0,circle_plain_0,circle_plain_1,5,0,310020,12.6443920905093,circle,stripes,0,circle,plain,0,circle,plain,1,easy,original
82,31,consume,circle_plain_1,,,5,10,310030,12.6444243459726,circle,plain,1,,,0,,,0,easy,original
82,32,combine,diamond_plain_0,diamond_dots_0,diamond_dots_1,5,0,310030,12.6444243459726,diamond,plain,0,diamond,dots,0,diamond,dots,1,easy,original
82,33,consume,diamond_dots_1,,,5,10,310040,12.6444566003954,diamond,dots,1,,,0,,,0,easy,original
82,34,consume,triangle_checkered_0,,,5,1,310041,12.6444598257805,triangle,checkered,0,,,0,,,0,easy,original
83,1,combine,square_checkered_0,square_stripes_0,square_stripes_1,1,0,0,0,square,checkered,0,square,stripes,0,square,stripes,1,easy,original
83,2,combine,square_plain_0,square_dots_0,square_dots_1,1,0,0,0,square,plain,0,square,dots,0,square,dots,1,easy,original
83,3,combine,square_dots_1,square_stripes_1,square_stripes_2,2,0,0,0,square,dots,1,square,stripes,1,square,stripes,2,easy,original
83,4,combine,square_stripes_0,square_checkered_0,square_checkered_1,2,0,0,0,square,stripes,0,square,checkered,0,square,checkered,1,easy,original
83,5,consume,square_checkered_1,,,2,10,10,2.30258509299405,square,checkered,1,,,0,,,0,easy,original
83,6,combine,square_plain_0,square_dots_0,square_dots_1,2,0,10,2.30258509299405,square,plain,0,square,dots,0,square,dots,1,easy,original
83,7,combine,circle_stripes_0,circle_checkered_0,circle_checkered_1,2,0,10,2.30258509299405,circle,stripes,0,circle,checkered,0,circle,checkered,1,easy,original
83,8,combine,circle_dots_0,circle_plain_0,circle_plain_1,2,0,10,2.30258509299405,circle,dots,0,circle,plain,0,circle,plain,1,easy,original
83,9,combine,circle_plain_1,circle_checkered_1,circle_checkered_2,2,0,10,2.30258509299405,circle,plain,1,circle,checkered,1,circle,checkered,2,easy,original
83,10,combine,circle_checkered_0,circle_stripes_0,circle_stripes_1,2,0,10,2.30258509299405,circle,checkered,0,circle,stripes,0,circle,stripes,1,easy,original
83,11,combine,circle_dots_0,circle_plain_0,circle_plain_1,2,0,10,2.30258509299405,circle,dots,0,circle,plain,0,circle,plain,1,easy,original
83,12,combine,circle_plain_1,circle_stripes_1,circle_stripes_2,2,0,10,2.30258509299405,circle,plain,1,circle,stripes,1,circle,stripes,2,easy,original
83,13,combine,circle_stripes_2,circle_checkered_2,circle_checkered_3,3,0,10,2.30258509299405,circle,stripes,2,circle,checkered,2,circle,checkered,3,easy,original
83,14,consume,triangle_checkered_0,,,3,1,11,2.39789527279837,triangle,checkered,0,,,0,,,0,easy,original
83,15,combine,triangle_stripes_0,triangle_plain_0,triangle_plain_1,3,0,11,2.39789527279837,triangle,stripes,0,triangle,plain,0,triangle,plain,1,easy,original
83,16,combine,triangle_dots_0,triangle_checkered_0,triangle_checkered_1,3,0,11,2.39789527279837,triangle,dots,0,triangle,checkered,0,triangle,checkered,1,easy,original
83,17,combine,triangle_checkered_1,triangle_plain_1,triangle_plain_2,3,0,11,2.39789527279837,triangle,checkered,1,triangle,plain,1,triangle,plain,2,easy,original
83,18,combine,triangle_plain_0,triangle_stripes_0,triangle_stripes_1,3,0,11,2.39789527279837,triangle,plain,0,triangle,stripes,0,triangle,stripes,1,easy,original
83,19,combine,diamond_checkered_0,diamond_dots_0,diamond_dots_1,3,0,11,2.39789527279837,diamond,checkered,0,diamond,dots,0,diamond,dots,1,easy,original
83,20,combine,diamond_stripes_0,diamond_checkered_0,diamond_checkered_1,3,0,11,2.39789527279837,diamond,stripes,0,diamond,checkered,0,diamond,checkered,1,easy,original
83,21,combine,diamond_checkered_1,diamond_dots_1,diamond_dots_2,3,0,11,2.39789527279837,diamond,checkered,1,diamond,dots,1,diamond,dots,2,easy,original
83,22,combine,diamond_plain_0,diamond_dots_0,diamond_dots_1,3,0,11,2.39789527279837,diamond,plain,0,diamond,dots,0,diamond,dots,1,easy,original
83,23,combine,diamond_plain_0,diamond_stripes_0,diamond_stripes_1,3,0,11,2.39789527279837,diamond,plain,0,diamond,stripes,0,diamond,stripes,1,easy,original
83,24,combine,diamond_stripes_1,diamond_dots_1,diamond_dots_2,3,0,11,2.39789527279837,diamond,stripes,1,diamond,dots,1,diamond,dots,2,easy,original
83,25,combine,diamond_dots_2,diamond_dots_2,diamond_dots_3,3,0,11,2.39789527279837,diamond,dots,2,diamond,dots,2,diamond,dots,3,easy,original
83,26,combine,triangle_dots_0,triangle_stripes_1,triangle_stripes_2,3,0,11,2.39789527279837,triangle,dots,0,triangle,stripes,1,triangle,stripes,2,easy,original
83,27,combine,triangle_stripes_2,triangle_plain_2,triangle_plain_3,3,0,11,2.39789527279837,triangle,stripes,2,triangle,plain,2,triangle,plain,3,easy,original
83,28,combine,square_dots_1,square_stripes_2,square_stripes_3,3,0,11,2.39789527279837,square,dots,1,square,stripes,2,square,stripes,3,easy,original
83,29,combine,square_stripes_3,circle_checkered_3,,3,0,11,2.39789527279837,square,stripes,3,circle,checkered,3,,,0,easy,original
83,30,combine,square_stripes_3,circle_checkered_3,,3,0,11,2.39789527279837,square,stripes,3,circle,checkered,3,,,0,easy,original
83,31,combine,square_stripes_3,circle_checkered_3,,3,0,11,2.39789527279837,square,stripes,3,circle,checkered,3,,,0,easy,original
83,32,consume,square_stripes_3,,,3,1000,1011,6.91869521902047,square,stripes,3,,,0,,,0,easy,original
83,33,consume,triangle_plain_3,,,3,1000,2011,7.60638738977265,triangle,plain,3,,,0,,,0,easy,original
83,34,consume,diamond_dots_3,,,3,1000,3011,8.01002752848173,diamond,dots,3,,,0,,,0,easy,original
83,35,consume,circle_checkered_3,,,3,1000,4011,8.29679586577005,circle,checkered,3,,,0,,,0,easy,original
84,1,combine,diamond_stripes_0,diamond_checkered_0,diamond_checkered_1,1,0,0,0,diamond,stripes,0,diamond,checkered,0,diamond,checkered,1,easy,original
84,2,consume,diamond_checkered_1,,,1,10,10,2.30258509299405,diamond,checkered,1,,,0,,,0,easy,original
84,3,consume,diamond_stripes_0,,,1,1,11,2.39789527279837,diamond,stripes,0,,,0,,,0,easy,original
84,4,combine,square_plain_0,square_dots_0,square_dots_1,1,0,11,2.39789527279837,square,plain,0,square,dots,0,square,dots,1,easy,original
84,5,combine,square_dots_1,square_checkered_0,square_checkered_2,2,0,11,2.39789527279837,square,dots,1,square,checkered,0,square,checkered,2,easy,original
84,6,combine,square_checkered_2,square_dots_0,square_dots_3,3,0,11,2.39789527279837,square,checkered,2,square,dots,0,square,dots,3,easy,original
84,7,combine,square_dots_3,square_checkered_0,square_checkered_4,4,0,11,2.39789527279837,square,dots,3,square,checkered,0,square,checkered,4,easy,original
84,8,consume,square_checkered_4,,,4,10000,10011,9.21143976741948,square,checkered,4,,,0,,,0,easy,original
84,9,combine,square_plain_0,square_stripes_0,square_stripes_1,4,0,10011,9.21143976741948,square,plain,0,square,stripes,0,square,stripes,1,easy,original
84,10,consume,square_stripes_1,,,4,10,10021,9.21243817005833,square,stripes,1,,,0,,,0,easy,original
84,11,combine,diamond_dots_0,diamond_checkered_0,diamond_checkered_1,4,0,10021,9.21243817005833,diamond,dots,0,diamond,checkered,0,diamond,checkered,1,easy,original
84,12,combine,diamond_checkered_1,diamond_plain_0,diamond_plain_2,4,0,10021,9.21243817005833,diamond,checkered,1,diamond,plain,0,diamond,plain,2,easy,original
84,13,combine,diamond_plain_2,diamond_dots_0,diamond_dots_3,4,0,10021,9.21243817005833,diamond,plain,2,diamond,dots,0,diamond,dots,3,easy,original
84,14,combine,diamond_dots_3,diamond_plain_0,diamond_plain_4,4,0,10021,9.21243817005833,diamond,dots,3,diamond,plain,0,diamond,plain,4,easy,original
84,15,consume,diamond_plain_4,,,4,10000,20021,9.9045370016717,diamond,plain,4,,,0,,,0,easy,original
84,16,combine,triangle_dots_0,triangle_plain_0,triangle_plain_1,4,0,20021,9.9045370016717,triangle,dots,0,triangle,plain,0,triangle,plain,1,easy,original
84,17,combine,triangle_plain_1,triangle_checkered_0,triangle_checkered_2,4,0,20021,9.9045370016717,triangle,plain,1,triangle,checkered,0,triangle,checkered,2,easy,original
84,18,combine,triangle_checkered_2,triangle_stripes_0,triangle_stripes_3,4,0,20021,9.9045370016717,triangle,checkered,2,triangle,stripes,0,triangle,stripes,3,easy,original
84,19,combine,triangle_stripes_3,triangle_dots_0,triangle_dots_4,4,0,20021,9.9045370016717,triangle,stripes,3,triangle,dots,0,triangle,dots,4,easy,original
84,20,consume,triangle_dots_4,,,4,10000,30021,10.3096524157586,triangle,dots,4,,,0,,,0,easy,original
84,21,combine,circle_checkered_0,circle_plain_0,circle_plain_1,4,0,30021,10.3096524157586,circle,checkered,0,circle,plain,0,circle,plain,1,easy,original
84,22,combine,circle_plain_1,circle_stripes_0,circle_stripes_2,4,0,30021,10.3096524157586,circle,plain,1,circle,stripes,0,circle,stripes,2,easy,original
84,23,combine,circle_stripes_2,circle_dots_0,circle_dots_3,4,0,30021,10.3096524157586,circle,stripes,2,circle,dots,0,circle,dots,3,easy,original
84,24,combine,circle_dots_3,circle_checkered_0,circle_checkered_4,4,0,30021,10.3096524157586,circle,dots,3,circle,checkered,0,circle,checkered,4,easy,original
84,25,consume,circle_checkered_4,,,4,10000,40021,10.5971595953318,circle,checkered,4,,,0,,,0,easy,original
84,26,combine,circle_plain_0,circle_dots_0,circle_dots_1,4,0,40021,10.5971595953318,circle,plain,0,circle,dots,0,circle,dots,1,easy,original
84,27,combine,circle_dots_1,circle_stripes_0,circle_stripes_2,4,0,40021,10.5971595953318,circle,dots,1,circle,stripes,0,circle,stripes,2,easy,original
84,28,consume,circle_stripes_2,,,4,100,40121,10.5996551669896,circle,stripes,2,,,0,,,0,easy,original
84,29,combine,triangle_checkered_0,triangle_stripes_0,triangle_stripes_1,4,0,40121,10.5996551669896,triangle,checkered,0,triangle,stripes,0,triangle,stripes,1,easy,original
84,30,combine,triangle_stripes_1,triangle_plain_0,triangle_plain_2,4,0,40121,10.5996551669896,triangle,stripes,1,triangle,plain,0,triangle,plain,2,easy,original
84,31,combine,triangle_plain_2,square_stripes_0,,4,0,40121,10.5996551669896,triangle,plain,2,square,stripes,0,,,0,easy,original
84,32,consume,triangle_plain_2,,,4,100,40221,10.6021445262697,triangle,plain,2,,,0,,,0,easy,original
84,33,consume,square_stripes_0,,,4,1,40222,10.6021693885945,square,stripes,0,,,0,,,0,easy,original
85,1,combine,triangle_dots_0,triangle_checkered_0,triangle_checkered_1,1,0,0,0,triangle,dots,0,triangle,checkered,0,triangle,checkered,1,easy,original
85,2,consume,triangle_checkered_1,,,1,10,10,2.30258509299405,triangle,checkered,1,,,0,,,0,easy,original
85,3,combine,square_dots_0,square_stripes_0,square_stripes_1,1,0,10,2.30258509299405,square,dots,0,square,stripes,0,square,stripes,1,easy,original
85,4,consume,square_stripes_1,,,1,10,20,2.99573227355399,square,stripes,1,,,0,,,0,easy,original
85,5,combine,circle_plain_0,circle_dots_0,circle_dots_1,1,0,20,2.99573227355399,circle,plain,0,circle,dots,0,circle,dots,1,easy,original
85,6,consume,circle_dots_1,,,1,10,30,3.40119738166216,circle,dots,1,,,0,,,0,easy,original
85,7,combine,square_plain_0,square_stripes_0,square_stripes_1,1,0,30,3.40119738166216,square,plain,0,square,stripes,0,square,stripes,1,easy,original
85,8,consume,square_stripes_1,,,1,10,40,3.68887945411394,square,stripes,1,,,0,,,0,easy,original
85,9,combine,circle_checkered_0,circle_plain_0,circle_plain_1,1,0,40,3.68887945411394,circle,checkered,0,circle,plain,0,circle,plain,1,easy,original
85,10,consume,circle_plain_1,,,1,10,50,3.91202300542815,circle,plain,1,,,0,,,0,easy,original
85,11,combine,triangle_dots_0,triangle_plain_0,triangle_plain_1,1,0,50,3.91202300542815,triangle,dots,0,triangle,plain,0,triangle,plain,1,easy,original
85,12,consume,triangle_plain_1,,,1,10,60,4.0943445622221,triangle,plain,1,,,0,,,0,easy,original
85,13,combine,diamond_stripes_0,diamond_plain_0,diamond_plain_1,1,0,60,4.0943445622221,diamond,stripes,0,diamond,plain,0,diamond,plain,1,easy,original
85,14,consume,diamond_plain_1,,,1,10,70,4.24849524204936,diamond,plain,1,,,0,,,0,easy,original
85,15,combine,triangle_checkered_0,triangle_plain_0,triangle_plain_1,1,0,70,4.24849524204936,triangle,checkered,0,triangle,plain,0,triangle,plain,1,easy,original
85,16,consume,triangle_plain_1,,,1,10,80,4.38202663467388,triangle,plain,1,,,0,,,0,easy,original
85,17,combine,circle_checkered_0,circle_dots_0,circle_dots_1,1,0,80,4.38202663467388,circle,checkered,0,circle,dots,0,circle,dots,1,easy,original
85,18,consume,circle_dots_1,,,1,10,90,4.49980967033027,circle,dots,1,,,0,,,0,easy,original
85,19,combine,square_plain_0,square_dots_0,square_dots_1,1,0,90,4.49980967033027,square,plain,0,square,dots,0,square,dots,1,easy,original
85,20,consume,square_dots_1,,,1,10,100,4.60517018598809,square,dots,1,,,0,,,0,easy,original
85,21,combine,diamond_dots_0,diamond_stripes_0,diamond_stripes_1,1,0,100,4.60517018598809,diamond,dots,0,diamond,stripes,0,diamond,stripes,1,easy,original
85,22,consume,diamond_stripes_1,,,1,10,110,4.70048036579242,diamond,stripes,1,,,0,,,0,easy,original
85,23,combine,diamond_plain_0,diamond_checkered_0,diamond_checkered_1,1,0,110,4.70048036579242,diamond,plain,0,diamond,checkered,0,diamond,checkered,1,easy,original
85,24,consume,diamond_checkered_1,,,1,10,120,4.78749174278205,diamond,checkered,1,,,0,,,0,easy,original
85,25,consume,diamond_dots_0,,,1,1,121,4.79579054559674,diamond,dots,0,,,0,,,0,easy,original
85,26,combine,triangle_stripes_0,circle_stripes_0,,1,0,121,4.79579054559674,triangle,stripes,0,circle,stripes,0,,,0,easy,original
85,27,combine,triangle_stripes_0,circle_stripes_0,,1,0,121,4.79579054559674,triangle,stripes,0,circle,stripes,0,,,0,easy,original
85,28,combine,triangle_stripes_0,square_checkered_0,,1,0,121,4.79579054559674,triangle,stripes,0,square,checkered,0,,,0,easy,original
85,29,combine,triangle_stripes_0,square_checkered_0,,1,0,121,4.79579054559674,triangle,stripes,0,square,checkered,0,,,0,easy,original
85,30,combine,triangle_stripes_0,square_checkered_0,,1,0,121,4.79579054559674,triangle,stripes,0,square,checkered,0,,,0,easy,original
85,31,combine,diamond_checkered_0,triangle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,triangle,stripes,0,,,0,easy,original
85,32,combine,diamond_checkered_0,triangle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,triangle,stripes,0,,,0,easy,original
85,33,combine,diamond_checkered_0,square_checkered_0,,1,0,121,4.79579054559674,diamond,checkered,0,square,checkered,0,,,0,easy,original
85,34,combine,diamond_checkered_0,square_checkered_0,,1,0,121,4.79579054559674,diamond,checkered,0,square,checkered,0,,,0,easy,original
85,35,combine,diamond_checkered_0,circle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,circle,stripes,0,,,0,easy,original
85,36,combine,diamond_checkered_0,triangle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,triangle,stripes,0,,,0,easy,original
85,37,combine,diamond_checkered_0,triangle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,triangle,stripes,0,,,0,easy,original
85,38,combine,diamond_checkered_0,triangle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,triangle,stripes,0,,,0,easy,original
85,39,combine,diamond_checkered_0,triangle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,triangle,stripes,0,,,0,easy,original
85,40,combine,diamond_checkered_0,triangle_stripes_0,,1,0,121,4.79579054559674,diamond,checkered,0,triangle,stripes,0,,,0,easy,original
86,1,combine,diamond_checkered_0,diamond_stripes_0,,0,0,0,0,diamond,checkered,0,diamond,stripes,0,,,0,medium,original
86,2,combine,diamond_checkered_0,triangle_checkered_0,,0,0,0,0,diamond,checkered,0,triangle,checkered,0,,,0,medium,original
86,3,combine,diamond_checkered_0,square_plain_0,,0,0,0,0,diamond,checkered,0,square,plain,0,,,0,medium,original
86,4,combine,diamond_checkered_0,circle_checkered_0,,0,0,0,0,diamond,checkered,0,circle,checkered,0,,,0,medium,original
86,5,combine,diamond_checkered_0,square_dots_0,,0,0,0,0,diamond,checkered,0,square,dots,0,,,0,medium,original
86,6,combine,diamond_checkered_0,square_checkered_0,,0,0,0,0,diamond,checkered,0,square,checkered,0,,,0,medium,original
86,7,combine,diamond_checkered_0,circle_plain_0,,0,0,0,0,diamond,checkered,0,circle,plain,0,,,0,medium,original
86,8,combine,diamond_checkered_0,diamond_stripes_0,,0,0,0,0,diamond,checkered,0,diamond,stripes,0,,,0,medium,original
86,9,combine,diamond_checkered_0,diamond_dots_0,,0,0,0,0,diamond,checkered,0,diamond,dots,0,,,0,medium,original
